,volume,msisdn,ms_location,call_date,call_time
592,0.0079813003540039,6c21a8e2c232977f0a171de9e63162e6,608-01-00714-32604,20211118,123136
498,0.0908517837524414,ff8b2ba1a41f1757d830a8eacc4167d2,608-01-00058-00001,20211118,223614
138,0.2979583740234375,7644bd91bf231521cbb91d5f1e756041,608-01-00360-00002,20211118,131537
62,0.0,dc1c0050b48fec0b75e26add110eccdb,608-01-09043-33962,20211118,71959
471,0.0,dd93729bee85d00314467c8bad121f04,608-01-00720-09489,20211118,41942
647,0.1935768127441406,80ec245e886909c8c27b21adc4204f74,608-01-03305-00001,20211118,85134
128,0.7552776336669922,dbd265af213cf964a944c81521725c7f,608-01-09005-63732,20211118,93758
976,1.6764612197875977,bf474df7b963bee0a4781e3e6acf0988,608-01-09043-34153,20211118,190711
520,0.0001001358032226,79d0e2119a49e2fea2e83f051463e806,608-01-00140-00005,20211118,70903
838,0.498575210571289,50d99ac2199f4df1a6b55e5da73282bc,608-01-09004-30842,20211118,151156
962,0.0,df0c97d1e2b033ed7a7d268fa8510f93,608-01-30062-00001,20211118,192830
64,47.6284704208374,c588ce958827eadf660acc1ef422ba11,608-01-07580-00006,20211118,115742
812,0.0001487731933593,403f9415083a905cc6b4362c50f9f18f,608-01-00715-09672,20211118,55017
14,0.0,2507309c03839d2a5a1b2ede3244cbd0,608-01-03377-00003,20211118,114557
156,0.031097412109375,fada5ff2b5c796772da8a810caa3ff4a,608-01-00411-26767,20211118,213711
40,2.793623924255371,19d763851ca976b7c405a8bf1e1cc15b,608-01-00458-00003,20211118,85447
492,0.0,836b9d4d76283d487ff1fad6d1472f6d,608-01-09000-00733,20211118,125810
379,0.0,57b44e5618941f33c3f72967d0bfaa7e,608-01-00985-00005,20211118,132612
187,0.0,f50dd5a35ec862a07a6c0e9c211e2df9,608-01-09020-24877,20211118,184021
763,0.5108146667480469,e488d9c9e5fbbba1a84be2613e209686,608-01-00751-00005,20211118,64318
216,7.597644805908203,27de69fc5afcd0aae529c35a95218506,608-01-00983-00001,20211118,92548
791,0.0,a3934bc0c0c1f7460e8011acfe063387,608-01-03305-00001,20211118,231920
52,23.49004173278809,8b83931603ee8b480a11083eff201a97,608-01-00658-00002,20211118,140047
878,0.3324594497680664,c49654800ba8e428600cd1b65c8d8bfd,608-01-01246-00001,20211118,154721
337,271.12607860565186,31ca7401429c0dbcb08fc1b67347b0b0,608-01-00313-00010,20211118,214930
748,0.3357839584350586,c59d3d2c3462d2e0b9dc499f51c561e7,608-01-01157-00010,20211118,135958
719,2.064050674438477,2cf12b665afc190f7f0ec45a6ed54785,608-01-03305-00001,20211118,190430
724,1.7067947387695312,5ea2ccabb5e600a3b4a0a844790842a5,608-01-09000-00295,20211118,173928
295,2.03200912475586,fe91c9e05a54d08960b5050fe5965792,608-01-09043-34032,20211118,213020
701,0.2176837921142578,40e4dbc20034e790ba4c7e4b84a628ee,608-01-30171-00011,20211118,92426
251,0.0068273544311523,a12e320f528eee243e5b91d0fa113494,608-01-00043-00010,20211118,205137
726,0.0,735e8b5076738e00ec352c727395f21f,608-01-00712-09144,20211118,131603
461,0.0318098068237304,da33d17b9b17c3b5725bd1188e1c193e,608-01-09000-03944,20211118,184058
455,0.0044965744018554,dbc1ff416656303e1a9b1e6168ad1be8,608-01-09000-00731,20211118,112920
996,0.6842708587646484,a6c88679bda8d91d5309ee64be38f764,608-01-09036-06874,20211118,124929
815,0.0003204345703125,5a1deaf8638649d79d4c6a94cc028078,608-01-00407-30726,20211118,75247
862,155.25841903686523,fb124e532a7afe04decd5a5aa9086c70,608-01-09036-25624,20211118,140559
269,0.0,23d74544bf15eed4e911ee88c97c7601,608-01-00788-00012,20211118,220714
201,0.7705478668212891,d99928961b7d1d9e6f7d6fcfe5a71358,608-01-09040-35675,20211118,35404
161,0.0001487731933593,de1acb9b21cd038199c9b0f5c84fdd57,608-01-00715-09484,20211118,180416
555,0.0,2de1b1d2322728ee27f57b0f15bb9727,608-01-02899-00003,20211118,170713
729,40.65878200531006,608b34ce2b93ac242f0b5eb0002a9429,608-01-00306-00010,20211118,95121
401,51.34041404724121,626f729c0d6f4146b5f1dd7bbb0ccae5,608-01-00659-00006,20211118,114055
702,0.0051403045654296,837229eca82d2b4f1d5b37bafa2bb222,608-01-09000-03945,20211118,161442
476,0.0,3521cd8049ae14a38265b7044c82ccf4,608-01-01092-00002,20211118,183542
821,50.15776062011719,d8f435247ea540303cf0f330f7251969,608-01-09040-25121,20211118,140124
771,0.0012903213500976,9fcf87813cb6c1c14ee22ddb2fa683c1,608-01-09020-07668,20211118,100947
105,0.0014400482177734,03bb38e73b016ef7a3670f680826d8b5,608-01-02879-00001,20211118,204229
565,0.0353879928588867,df445d312025a7fb4626a9fecd80935d,608-01-00408-25293,20211118,120035
389,3.46120548248291,8bf5a1e1e3eede8527e7c7b42aec4d11,608-01-00636-00002,20211118,220503
1,23.834603309631348,b891e81a411222ae751325c36ed4b0e4,608-01-00551-00006,20211118,50606
937,0.00177001953125,977b977a5baf5ee0dfcdf15ed55fad7d,608-01-00411-25248,20211118,135416
982,46.88210678100586,5a6eb8f0ab38d6d2d511bb70d632fc30,608-01-09036-27501,20211118,81420
561,3.275655746459961,c6f0eb929c4ee82b1b9f8a544a098216,608-01-01649-00002,20211118,145
80,1.4055681228637695,4bf8df567a250fe05ea8bb2893064bb4,608-01-00701-00002,20211118,204030
205,0.7704935073852539,505fbeb71eea504cc139f7067cea1226,608-01-01208-00010,20211118,135955
34,0.3231983184814453,709440a718fedd50398d833d23c2dab1,608-01-00017-00010,20211118,165702
775,0.0015640258789062,1af4b1a691a182a1846939c260f07e03,608-01-00290-00012,20211118,84756
508,0.4254875183105469,781599ef82ad757eb1dc5744c47a82de,608-01-09002-04533,20211118,210950
427,0.0,9002d18ff2b640bbeae40454b6a03eee,608-01-30380-00010,20211118,180804
454,5.381178855895996,01bc8d765d1b1749f1a989e8599e7335,608-01-00461-00004,20211118,201658
366,36.83029556274414,fbd1d43165e987c29d0fb2fc77717bcd,608-01-00757-00003,20211118,115210
91,0.195169448852539,d53061e16f877f6b4c3b74b57fb1037d,608-01-00136-00010,20211118,181348
339,0.0280427932739257,c26ef3910b88ba4585c5f05f88f6b1ec,608-01-09040-34672,20211118,165048
897,0.0,851c8b2bf77fcb2e1b8a9463fdbf429b,608-01-00083-00010,20211118,195027
564,0.3228883743286133,ec2db341fb378d6a11647198856f7fe1,608-01-00701-00001,20211118,91733
345,0.037856101989746,708acac4b42cc30de349dd09350b9936,608-01-00083-00002,20211118,144054
776,0.723414421081543,07ae9f11ca792c483dbb4c945762221b,608-01-00021-00011,20211118,144750
241,0.2323570251464843,8bf5a1e1e3eede8527e7c7b42aec4d11,608-01-09043-34152,20211118,105039
13,7.66291332244873,082ad39d41e8b4026b44f103131f04ae,608-01-09036-41204,20211118,63534
315,0.5034608840942383,cb807adae9ec8c9bee474af69ad10459,608-01-00694-00001,20211118,122011
600,24.019455909729004,f1137730e8cbe00479f133765c96e2d3,608-01-09000-36883,20211118,195439
387,3.7859373092651367,56a747057d023a8684e116702702e96f,608-01-09040-34671,20211118,140319
273,0.004042625427246,78432b9ae8a6639c85d9db8d52bf4a4d,608-01-01157-00001,20211118,102223
166,0.0,c579060cb283a969001e949cbac9b744,608-01-00461-00003,20211118,22549
840,0.0075063705444335,428bd4933c45fb457d2663f048c83620,608-01-01087-00004,20211118,223710
992,0.0,ce89d93007ecd191946f281ee893a3e7,608-01-01208-00014,20211118,70147
646,441.0633821487427,00c23037b5588d79ceec9952c450bd12,608-01-09040-34693,20211118,112103
818,0.0347957611083984,5475a8282236e266ccc5fc4eec91aea4,608-01-00983-00001,20211118,184129
484,0.0,3bd8b86812510af9b6ac3f48f7ecbf7f,608-01-09001-08974,20211118,184017
980,9.959166526794434,9b1cea67965ca3e00da2af1e274a6319,608-01-00056-00010,20211118,221719
504,4.563287734985352,669dde408816798f42b6c2660d07c7e9,608-01-00701-00002,20211118,91545
831,0.0,aa52248c75b8dff62105a0509cbfd0b0,608-01-02080-00002,20211118,142440
243,0.0,5d73934e398bd6aa62dd8d85b85cd608,608-01-01184-00010,20211118,173910
566,12.828601837158203,ce76da8672abfa76507f263c661af7f0,608-01-09030-53953,20211118,212109
875,10.765331268310549,2dedd08036142a4393e382eda2bd23e3,608-01-09016-05135,20211118,104346
562,0.150639533996582,4d6315824415ecee1dc414abd84cafc4,608-01-09090-00004,20211118,143618
686,0.0,a2d00e5b6be4161774768ea38be8d2c8,608-01-00701-00005,20211118,145502
189,325.3731908798218,d68cb9e1dc5b1be6d71c4d9a327507b7,608-01-00078-00012,20211118,101603
782,0.244913101196289,073168c5fe41376d3d293dcb6f470fbd,608-01-01038-00003,20211118,103915
699,54.61201763153076,01bc8d765d1b1749f1a989e8599e7335,608-01-00461-00004,20211118,215348
475,0.5081653594970703,c7adfb65e0655154912b0239da63189d,608-01-09040-25123,20211118,173658
681,12.640417098999023,403beb74c00b6fabbaf3a05d9b3faeb7,608-01-00107-00002,20211118,1213
510,10.98243236541748,42bdae2c04c31c43ed71871645f4542e,608-01-01007-00012,20211118,95247
58,3.480222702026367,fbd1d43165e987c29d0fb2fc77717bcd,608-01-00757-00000,20211118,162744
474,0.1459941864013672,c8730573cddc791cff128489c7bbf2a8,608-01-00551-00002,20211118,205223
560,0.0001182556152343,59960ed06562afb6c314e4cf224403e2,608-01-00117-21855,20211118,184708
856,1.9814767837524412,9570786fab59efcee9432f87b3435aad,608-01-09036-27501,20211118,161445
747,42.18777847290039,e7bbf97aa9ab27759a0a424e94723bba,608-01-00408-25284,20211118,210337
252,0.1015815734863281,24d06537ffe3c8dc6466b0e59ae5fe5c,608-01-00083-00011,20211118,182511
21,0.0,eeeebb46e18fb510c4650305c56a5e1d,608-01-00985-00004,20211118,165542
313,0.1843328475952148,87b3e009a0c4a96221035160548dad06,608-01-09036-43171,20211118,184802
459,0.1580953598022461,1c8e0ab1914da291b0a8faf473b72f49,608-01-00787-00006,20211118,72231
160,2.497166633605957,5a1830d1feb696dc0ed1628932f3f2f4,608-01-01881-00006,20211118,194126
276,0.0,a3934bc0c0c1f7460e8011acfe063387,608-01-03305-00001,20211118,103024
955,0.0011310577392578,8f3eddfba1620a58c4bec1bd35903a44,608-01-00752-00004,20211118,143001
191,10.781176567077637,bffc9e1c7ce820f38b303aa110fd2661,608-01-09036-24722,20211118,90737
385,0.052678108215332,171d780a0da37cbe4a342b95656ed5b7,608-01-00658-00001,20211118,180159
805,0.0011100769042968,9a9f298a56b97f3f8c8df43a02b51758,608-01-00701-00000,20211118,144404
413,0.0,cc8307bf201985c08bb24ddf6f73ff99,608-01-00658-00006,20211118,214519
491,0.3502416610717773,7b82f517b66b4c49dbe4c5b0187265df,608-01-00120-00011,20211118,132908
343,2.377491950988769,6fd13c76114b4e045b9abf0108cff31a,608-01-00056-00002,20211118,164418
769,0.0059223175048828,a5744105b8499de240f2ce1094f8ef97,608-01-09028-05355,20211118,54119
308,256.45585441589355,b24fac7a8909359fb25d8fb3aa6c961c,608-01-09040-30211,20211118,70232
661,0.1063098907470703,8d61eaf399d8fbffca92ff7073f964d0,608-01-69092-00007,20211118,215914
130,0.0228357315063476,03b9ce188a5c3128b8babb0156421b92,608-01-00116-00011,20211118,101842
663,1.989069938659668,bc4501e0bd99729fce04b51843d77876,608-01-00455-00002,20211118,202242
871,0.3952245712280273,4c3b66c88525b56d6eb88d9f468ee245,608-01-09003-24481,20211118,194617
99,17.57912540435791,a48c9db66fa5060f3e20cde5f62c5c83,608-01-00659-00004,20211118,103802
372,12.178296089172363,b62802c7f7327af6bc9de27712568069,608-01-09040-25921,20211118,64237
87,0.1503362655639648,0d50335013038456a6ef3708964271dc,608-01-00658-00006,20211118,163946
458,0.0005073547363281,53a12060f8796d3f0ed19d42accfeac0,608-01-09040-24994,20211118,102944
330,88.9441270828247,e68551226a95c835fa0a1612b7afdde7,608-01-09030-65052,20211118,51222
214,19.35451030731201,ff13f1791885bcb47d33004f363fe120,608-01-09036-30533,20211118,140255
466,5.499941825866699,bf474df7b963bee0a4781e3e6acf0988,608-01-00715-11556,20211118,203941
121,0.3257894515991211,a9bdf12ff57e126d2564505aa33e60db,608-01-03311-00003,20211118,181826
614,1.5934734344482422,2c4e79ac435a6ff17c67d5d49340861a,608-01-00658-00006,20211118,114508
20,3.161746025085449,505fb9673225386bae74c9cd660311d3,608-01-09003-01567,20211118,74852
700,0.0,edf0472f5190445c412617f2115a6c0b,608-01-02011-00004,20211118,80600
71,0.0504083633422851,3889d82475dbb029aced9fd61683e822,608-01-00469-00003,20211118,170340
106,0.5541629791259766,da1fa16c81f73997c6f0a1d05cf831b2,608-01-09036-24726,20211118,145503
270,0.6981334686279297,9c1a96ecef20d542749b3c68b2b81cd7,608-01-00451-00000,20211118,111914
860,1.019780158996582,003a902301a92625b121f4e078a92ba3,608-01-09036-30541,20211118,180827
435,0.3265495300292969,1c16320c94428cb7add80c040d4146c2,608-01-09043-06941,20211118,214415
102,38.04301834106445,de9747947a94f3b36e117df585b1f30b,608-01-09000-18883,20211118,212956
